acousticness,danceability,liveness,loudness,speechiness,label,x,y,name,artist
0.0071,0.751,0.103,-4.594,0.0302,2,-2.89339282697765,0.09430897591383514,Cry Thunder,DragonForce
0.15,0.719,0.144,-8.589,0.0331,0,1.103874979646919,0.14188747275999508,Everybody Talks,Neon Trees
0.0336,0.551,0.151,-13.799,0.036,1,6.303884611318291,0.49634528893105007,Seasons (feat. Khalid),6LACK
0.12,0.862,0.318,-9.004,0.21,0,1.514985818044453,0.21333729702330326,Maps,Maroon 5
0.171,0.727,0.07,-2.99,0.326,2,-4.4880712231281255,-0.14222698086529934,Moongod,Aeternam
0.0146,0.325,0.0928,-5.254,0.197,2,-2.2305846886741527,0.10159303807140951,God = Dog,Behemoth
0.837,0.618,0.0706,-13.03,0.0537,1,5.572951291928211,-0.3418746950424921,Bye Bye,Gryffin
0.0236,0.309,0.0635,-5.524,0.0319,2,-1.9599913380580305,0.09945888148270868,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees
0.748,0.371,0.104,-10.506,0.0281,1,3.0495495228699476,-0.3811853124051647,Obsessed,Maggie Lindemann
0.189,0.565,0.17,-7.496,0.0314,0,0.015074402111464583,0.04662644334119668,Stitches,Shawn Mendes
0.396,0.495,0.0961,-9.342,0.0301,0,1.8694710214133918,-0.08078842821399497,"Hey, Soul Sister",Train
0.0057,0.359,0.379,-7.52,0.0412,0,0.03140129391631753,0.23621434072256264,Pocketful of Sunshine,Natasha Bedingfield
0.141,0.584,0.101,-6.534,0.0651,0,-0.9480406507335892,0.04561497046320136,867-5309 / Jenny,Tommy Tutone
0.964,0.852,0.123,-16.293,0.049,3,8.836141133164778,-0.3005793949699811,Easy Skanking,Bob Marley & The Wailers
0.00836,0.578,0.319,-5.345,0.094,2,-2.1426459402375486,0.1374438254127789,Cosmogony,Aeternam
0.0036,0.536,0.183,-7.606,0.0427,0,0.11647091692930994,0.23618000296822353,Beautiful Girls,Sean Kingston
0.064,0.575,0.2,-8.272,0.0296,0,0.7841845579803263,0.2101327187789346,Body Like A Back Road,Sam Hunt
0.24,0.526,0.886,-8.733,0.039,0,1.2508513277848592,0.10370305359644383,Pompeii,Bastille
0.948,0.303,0.0792,-19.759,0.0418,3,12.302051578787928,-0.14879143225143146,Aquí No Es Así,Caifanes
0.0052,0.373,0.152,-4.411,0.0509,2,-3.073445720971057,0.07482686656902178,Yesterday - Remastered 2009,The Beatles
0.122,0.739,0.0482,-12.024,0.0472,1,4.533846947278359,0.32589072688782794,Ants Marching,Dave Matthews Band
0.00882,0.53,0.083,-4.364,0.112,2,-3.1213328464634142,0.07214175952486987,Help! - Remastered 2009,The Beatles
0.191,0.731,0.296,-4.046,0.131,2,-3.4328615039595713,-0.099728884538795,So What'Cha Want,Beastie Boys
0.000479,0.467,0.299,-4.808,0.0775,2,-2.6784226280416865,0.1133630198868273,Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys
0.00088,0.682,0.347,-5.597,0.0819,2,-1.8921933852316626,0.1631102532589506,1,Joy Zipper
0.00105,0.318,0.342,-2.768,0.0551,2,-4.715016188673225,0.012774928982356359,Es Por Tí,Juanes
0.000264,0.413,0.204,-4.151,0.0536,2,-3.333889666385161,0.07301421787030768,Demonizer,Judas Priest
0.00064,0.523,0.11,-3.704,0.0432,2,-3.7809052177527276,0.04951505690809525,Ataque de Tos,Joaquín Sabina
0.0351,0.203,0.113,-3.828,0.0866,2,-3.6529462514381446,0.008006656208193012,The Ghost Song,Jim Morrison
0.00288,0.48,0.401,-2.746,0.0757,2,-4.738442883128407,0.021648139855986837,Jenny Was A Friend Of Mine,The Killers
0.0345,0.517,0.111,-3.432,0.0512,2,-4.05098598611808,0.002960950001282016,Kids In America,Kim Wilde
0.0058,0.388,0.227,-3.412,0.0648,2,-4.071694372935523,0.0334405656251553,21st Century Schizoid Man,King Crimson
0.000857,0.426,0.135,-3.637,0.086,2,-3.847193113604527,0.044461901459957674,Welcome Home,King Diamond
0.0385,0.337,0.127,-4.826,0.0496,2,-2.656982149928586,0.057844957852572154,Mr. Brightside,The Killers
0.00345,0.423,0.395,-5.03,0.0253,2,-2.4564397292784648,0.12480288069977384,Someone New,Kakkmaddafakka
0.0564,0.323,0.186,-3.072,0.0859,2,-4.4083166943398915,-0.03832661831931439,Nightcall,Kavinsky
0.00207,0.392,0.368,-3.455,0.0587,2,-4.02943377182067,0.049308062470302366,Con Mi Sombra,S-Tone Inc
0.155,0.511,0.144,-6.395,0.0309,0,-1.0857445723793393,0.02434826458469084,When It Rains It Pours,Luke Combs
0.00548,0.237,0.107,-3.972,0.0413,2,-3.5106744809122534,0.044485481514893684,Cancao de Amor,Bebel Gilberto
4.28e-05,0.315,0.369,-4.136,0.056,2,-3.3486785894979225,0.0800407729464021,The River,Bruce Springsteen
5.19e-06,0.424,0.366,-3.98,0.0711,2,-3.505390697257143,0.07759602726824663,Latazz,The Funky Lowlives
1.43e-05,0.454,0.143,-3.29,0.0432,2,-4.194029437754497,0.029952018236315815,The Facts of Life,Black Box Recorder
1.06e-05,0.482,0.116,-4.038,0.0399,2,-3.44699866306691,0.06443887651677072,Central Reservation - The Then Again Version,Beth Orton
1.64e-05,0.484,0.0447,-3.266,0.059,2,-4.217922201273455,0.023417466441278848,Sun Is Shining,Bob Marley & The Wailers
0.000422,0.491,0.116,-4.216,0.0349,2,-3.269245014821356,0.0727178238307423,Open,Rhye
5.89e-05,0.36,0.132,-4.378,0.0669,2,-3.1064979570127353,0.07668870895439224,...& On,Erykah Badu
2.99e-05,0.43,0.123,-3.509,0.0439,2,-3.9750143012626378,0.03778286461649011,So Nice (Summer Samba),Bebel Gilberto
3.18e-05,0.461,0.335,-3.061,0.0617,2,-4.423526636126995,0.03351115421397969,You're the One That I Want,Angus & Julia Stone
0.000181,0.524,0.0618,-3.947,0.0381,2,-3.538032360005098,0.05792681105170792,When Doves Cry,The Be Good Tanyas
6.43e-05,0.483,0.0819,-2.873,0.0574,2,-4.6105964276882485,0.007436546838608627,Back In The USSR,Emmanuel Santarromana
4.81e-05,0.412,0.0965,-4.528,0.0354,2,-2.9569132874174326,0.08292874078905979,I'm In Here,Sia
9.76e-05,0.488,0.133,-3.018,0.0509,2,-4.465967854697356,0.017981588799242557,Love Is Here To Stay - Lady Sings The Blues - Soundtrack Version,Diana Ross
0.00101,0.404,0.0766,-2.975,0.0658,2,-4.5080277559365936,0.007602832273086903,Let Me Out,Ben's Brother
0.00158,0.398,0.303,-3.17,0.055,2,-4.313949955991303,0.031921743749945865,Broad Daylight,Gabriel Rios
9.35e-05,0.461,0.0998,-3.94,0.0442,2,-3.5446654707284355,0.057738922376245345,Like the River - Acoustic,James Vincent McMorrow
0.000339,0.448,0.238,-3.455,0.0583,2,-4.029507719485705,0.04420558362118372,Aces High - Live; 1998 Remaster,Iron Maiden
0.0023,0.516,0.113,-2.5,0.0411,2,-4.983420489370678,-0.008994471707429686,Wasted Years - 1998 Remaster,Iron Maiden
5.16e-05,0.424,0.414,-4.464,0.0351,2,-3.0220488907643692,0.10310372397431375,This Sweet Love,James Yuill
7.62e-05,0.511,0.0951,-3.242,0.0538,2,-4.24227765856715,0.02691686877221248,Love Show,Skye
0.000329,0.243,0.0784,-3.44,0.0523,2,-4.0422789316735,0.02297608222098114,Down The Line,José González
0.000103,0.512,0.168,-3.693,0.0275,2,-3.792009296440663,0.05289357876285668,All Day and All of the Night,The Kinks
0.00197,0.183,0.104,-4.01,0.0336,2,-3.472425947184296,0.047033009376238874,Aces High - 1998 Remastered Version,Iron Maiden
0.0149,0.507,0.227,-3.027,0.0328,2,-4.456742005301745,0.010882898792926345,Only the Good Die Young - 1998 Remaster,Iron Maiden
0.02,0.129,0.329,-6.233,0.0397,2,-1.251457215182081,0.14762598186129247,"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk
0.000569,0.523,0.0981,-5.682,0.0349,2,-1.805086246683419,0.14176975954620366,California Dreamin' - Single Version,The Mamas & The Papas
0.00936,0.569,0.121,-5.673,0.0503,2,-1.81413819346893,0.1365464105914631,Darkness Within,Machine Head
0.106,0.566,0.0919,-8.556,0.0492,0,1.0702450656720655,0.173968257843109,More Girls Like You,Kip Moore
0.916,0.481,0.111,-17.861,0.0707,3,10.403117860821574,-0.1957173009688345,Zombie,The Cranberries
0.928,0.273,0.132,-17.648,0.0372,3,10.192562964389765,-0.22598026357789192,Lodi,Creedence Clearwater Revival
0.000139,0.47,0.386,-3.641,0.134,2,-3.8445351307073046,0.06612611637349491,Ahora Te Puedes Marchar,Luis Miguel
0.000139,0.578,0.215,-7.952,0.0441,0,0.461467983135676,0.26008550277310544,Sixteen,Thomas Rhett
0.229,0.69,0.0797,-2.959,0.0692,2,-4.515683138981026,-0.20716845762049918,Cuando Calienta El Sol,Luis Miguel
0.00155,0.277,0.765,-4.072,0.0919,2,-3.4136721655946327,0.10280372775922264,Take My Scars,Machine Head
0.122,0.535,0.142,-12.949,0.0455,1,5.4591134780781,0.367156426575651,Look Around,Red Hot Chili Peppers
0.981,0.309,0.0908,-12.485,0.0291,1,5.0377288232536035,-0.523479281368205,Annie Wants a Baby,Red Hot Chili Peppers
0.018,0.465,0.0769,-9.573,0.098,0,2.0827816705880515,0.3048582726824601,Drinkin' Problem,Midland
0.0782,0.673,0.139,-5.426,0.103,2,-2.0586239988404986,0.06325424920833553,Gettin' Over You (feat. Fergie & LMFAO),David Guetta
0.611,0.611,0.0688,-10.428,0.0408,1,2.963425309599863,-0.2402303727455912,Factory of Faith,Red Hot Chili Peppers
0.3,0.559,0.42,-3.926,0.0318,2,-3.546547166979913,-0.2144380254007927,Walk Of Shame,Deap Vally
0.000616,0.455,0.226,-5.659,0.0391,2,-1.827966993422217,0.14685774158015247,Can't Let Go,Death of the Cool
0.542,0.494,0.119,-6.238,0.0307,2,-1.2242883716499937,-0.3707218843646661,Rattle That Lock,David Gilmour
0.334,0.415,0.0981,-8.421,0.0402,0,0.9472372494856951,-0.06566710593883854,Fast,Luke Bryan
0.276,0.556,0.108,-8.842,0.0392,0,1.3638922068974455,0.018782903932204203,Die A Happy Man,Thomas Rhett
0.0144,0.465,0.105,-10.613,0.0293,1,3.1214446704228918,0.35815443150915244,It's Been Awhile,Staind
0.643,0.306,0.271,-9.764,0.0432,0,2.3034019087295334,-0.3023017886219483,Think a Little Less,Michael Ray
0.805,0.335,0.113,-12.386,0.0359,1,4.930333059741734,-0.3501336805259315,Dakota,Stereophonics
0.383,0.346,0.116,-9.467,0.0331,0,1.9948444006571269,-0.06704333399263569,Five More Minutes,Scotty McCreery
0.0791,0.474,0.136,-3.607,0.0344,2,-3.8738202318850408,-0.03360273641902283,Cat People (Putting Out The Fire),David Bowie
0.264,0.527,0.296,-18.418,0.0312,3,10.928113562547422,0.4938773814361089,Swoon,The Chemical Brothers
0.684,0.584,0.306,-7.11,0.0305,0,-0.34802412912421676,-0.4536447359238054,Grave,Thomas Rhett
0.14,0.454,0.102,-9.916,0.0292,0,2.4311896550959147,0.19962120539520867,Song for Another Time,Old Dominion
0.858,0.635,0.213,-12.998,0.0403,1,5.541352005700506,-0.35361650988632504,4 Chords,The Axis of Awesome
0.695,0.251,0.617,-20.223,0.038,3,12.752263654526846,0.1608918978120774,Binge and Purge,Clutch
0.819,0.421,0.0847,-11.011,0.0313,1,3.5569538749860494,-0.4271683437420865,Short Circuit,Daft Punk
0.255,0.661,0.0939,-9.839,0.0446,0,2.357986662739725,0.09037008901349466,Dirt On My Boots,Jon Pardi
0.000885,0.506,0.0892,-8.865,0.0473,0,1.3744860071293172,0.2902653692127005,A Guy with a Girl,Blake Shelton
0.00251,0.245,0.0837,-6.781,0.042,0,-0.7049661019613932,0.17848340280587738,Yours If You Want It,Rascal Flatts
0.00175,0.574,0.34,-9.79,0.0399,0,2.2970697863957446,0.3537467800043667,Star Of The Show,Thomas Rhett
0.0103,0.723,0.0519,-4.445,0.045,2,-3.041693987029327,0.07950125220252108,Letter to the Unborn,Lamb of God
0.000872,0.55,0.101,-5.721,0.0413,2,-1.7663524183152512,0.144821433324254,Laid to Rest,Lamb of God
0.268,0.811,0.163,-9.266,0.0405,0,1.784800638607862,0.061896738578701,All the Pretty Girls,Kenny Chesney
0.00457,0.618,0.168,-10.406,0.0315,1,2.912768458983556,0.36945935763230464,21 Guns,Green Day
0.00811,0.574,0.201,-10.586,0.0471,1,3.0929444830429813,0.375129379293811,Big Shot,Billy Joel
0.282,0.599,0.692,-12.563,0.0287,1,5.078598744091342,0.23151572013386001,Last Resort,Papa Roach
0.0177,0.538,0.115,-3.493,0.138,2,-3.9911509760869284,0.025394572881459944,Coming Undone,Korn
0.0135,0.425,0.291,-2.512,0.163,2,-4.970987612022,-0.008580734882699653,Living Loving Maid (She's Just a Woman) - Remaster,Led Zeppelin
0.106,0.66,0.154,-4.644,0.0992,2,-2.8383872711733895,-0.000826850869346232,Moby Dick - Remaster,Led Zeppelin
0.0617,0.467,0.29,-3.063,0.0716,2,-4.418557181612859,-0.030528960550442543,Stairway to Heaven - Remaster,Led Zeppelin
0.0843,0.405,0.207,-5.75,0.0365,2,-1.7326940445406565,0.06425759328464506,Houses of the Holy - 1990 Remaster,Led Zeppelin
0.00725,0.465,0.206,-3.126,0.0795,2,-4.357870076894877,0.02068927546301103,One Step Closer,Linkin Park
0.000569,0.419,0.196,-3.201,0.0897,2,-4.282877671063655,0.028324297625500865,New Divide,Linkin Park
0.000218,0.631,0.0976,-4.086,0.0468,2,-3.400184133781406,0.07186842614876449,Surf Hell,Little Barrie
0.00106,0.544,0.0845,-2.25,0.0613,2,-5.233351248447514,-0.019961766294264074,Sorry For Party Rocking,LMFAO
0.00017,0.537,0.115,-3.322,0.0476,2,-4.162632518426431,0.03304153613230517,Whole Lotta Love - Remaster,Led Zeppelin
0.144,0.452,0.143,-6.607,0.0272,0,-0.8740146896201965,0.042545259608419414,"God, Your Mama, And Me",Florida Georgia Line
9.56e-05,0.436,0.209,-2.206,0.0496,2,-5.276898938477147,-0.017158843925012504,Dazed and Confused - Remaster,Led Zeppelin
0.00105,0.583,0.0801,-3.597,0.0511,2,-3.8881537008525697,0.04472043662294198,Redneck,Lamb of God
0.0131,0.537,0.175,-6.955,0.0305,0,-0.5333130719430496,0.19529872306667914,Heartache On The Dance Floor,Jon Pardi
1.4e-05,0.433,0.138,-4.467,0.0434,2,-3.0181718360581247,0.08412676570853511,Dead Seeds,Lamb of God
0.00129,0.591,0.812,-4.583,0.0507,2,-2.9058823894059067,0.14354112116497125,Babe I'm Gonna Leave You - Remaster,Led Zeppelin
0.00481,0.549,0.195,-7.266,0.0561,0,-0.2232553680908009,0.22063821411202703,Small Town Boy,Dustin Lynch
0.02,0.567,0.212,-3.162,0.0507,2,-4.322111902184573,0.014074029133277046,No Quarter - Remaster,Led Zeppelin
0.425,0.548,0.0892,-11.53,0.0289,1,4.055956052409914,-0.004747584761511613,Kangaroo Court,Capital Cities
0.0315,0.634,0.482,-7.505,0.0486,0,0.015044252163772906,0.22943072019644997,Hurricane,Luke Combs
0.0507,0.755,0.222,-2.619,0.0883,2,-4.864666206976476,-0.03236464747473375,D'yer Mak'er - Remaster,Led Zeppelin
0.114,0.587,0.0765,-7.408,0.106,0,-0.07628591239982224,0.11281275522060863,Break Up In A Small Town,Sam Hunt
2.48e-05,0.494,0.218,-7.668,0.0379,0,0.17845562620961392,0.24321922573846033,All-American Girl,Carrie Underwood
0.428,0.773,0.0679,-5.946,0.118,2,-1.5234668891524537,-0.26075556121637383,The Song Remains the Same - Remaster,Led Zeppelin
0.145,0.367,0.113,-2.821,0.0465,2,-4.654938227834159,-0.1423412308495502,Drunk Girls,LCD Soundsystem
0.333,0.788,0.0585,-12.776,0.0345,1,5.294432201022732,0.15398974784385255,Used To,Daughtry
0.0014,0.492,0.0787,-4.419,0.0491,2,-3.0663270565659273,0.07895586056896049,Tribulations,LCD Soundsystem
0.0372,0.56,0.104,-5.48,0.0362,2,-2.005468754164615,0.09787272723253439,Daft Punk Is Playing at My House,LCD Soundsystem
0.108,0.579,0.0909,-5.218,0.0303,2,-2.2639677560468368,0.014860179982912383,Gloria,Laura Branigan
0.00038,0.451,0.261,-3.754,0.0645,2,-3.730957086814959,0.060142440434564744,Choke Sermon,Lamb of God
0.111,0.554,0.0731,-3.554,0.131,2,-3.925838134143274,-0.0670012728520482,Grace,Lamb of God
0.0046,0.496,0.639,-4.153,0.0381,2,-3.33385593605741,0.10321689362949768,Heartbreaker - Remaster,Led Zeppelin
0.00958,0.556,0.209,-5.87,0.0584,2,-1.6175663207916449,0.151472323513887,Shots,LMFAO
0.436,0.652,0.0674,-7.313,0.0894,0,-0.15662099091626622,-0.21021265886045712,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI
0.521,0.605,0.15,-7.031,0.0246,0,-0.4341526296016675,-0.305477327729294,Story of My Life,One Direction
0.234,0.445,0.205,-9.803,0.0461,0,2.3223886540240217,0.10802617563514634,Dark Horse,Katy Perry
0.161,0.467,0.0714,-15.455,0.0516,1,7.964888970130318,0.43848979017831646,In the Morning,The Coral
0.16,0.576,0.0777,-9.628,0.0769,0,2.1434828464936246,0.17068015929421163,Gotta Go My Own Way,Zac Efron
0.073,0.451,0.201,-5.327,0.141,2,-2.156248321396663,0.059133892762070164,When the Levee Breaks - Remaster,Led Zeppelin
0.0542,0.854,0.151,-5.567,0.0399,2,-1.920302128423799,0.10142041805991137,Misty Mountain Hop - Remaster,Led Zeppelin
0.45,0.764,0.0812,-11.361,0.0348,1,3.8865997520230238,-0.02854170850911438,One Week - Pull's Break Remix,Barenaked Ladies
0.00118,0.424,0.328,-3.174,0.0427,2,-4.310250833999077,0.035206809571015046,Rock and Roll - Remaster,Led Zeppelin
0.000194,0.663,0.0954,-5.933,0.0275,2,-1.555489339514806,0.15979911511392605,Black Dog - Remaster,Led Zeppelin
0.593,0.341,0.77,-9.341,0.0383,0,1.8765251710148407,-0.23539168841385566,We're All In This Together,High School Musical Cast
0.687,0.461,0.0794,-9.147,0.0319,0,1.6885956687295767,-0.3822292934328046,Start of Something New,Troy
0.227,0.427,0.376,-4.124,0.0474,2,-3.3509867333418204,-0.14112040555432837,Flux (Pariah),Lamb of God
0.00647,0.695,0.0219,-5.379,0.0334,2,-2.1085794871508843,0.12372384357797725,Half-Lid (A Warning),Lamb of God
0.211,0.756,0.0466,-5.158,0.0329,2,-2.3203631760328656,-0.08579368593749728,Our Truth,Lacuna Coil
0.00623,0.662,0.329,-4.675,0.06,2,-2.8126472209670412,0.11177067661015494,Lichtgestalt,Lacrimosa
0.000137,0.665,0.548,-6.648,0.0306,0,-0.8429048559413876,0.2260059190700599,Dangerous Woman,Ariana Grande
0.0029,0.639,0.0529,-5.632,0.0385,2,-1.8556985611568317,0.1390405937299918,Phantom Antichrist,Kreator
0.816,0.521,0.374,-9.436,0.0917,0,1.981685125852135,-0.4721918894674415,Problem,Ariana Grande
0.874,0.537,0.0576,-14.7,0.0778,1,7.243452314581095,-0.3040586640014892,Know Your Enemy,Rage Against The Machine
0.733,0.494,0.76,-8.492,0.0499,0,1.03380504948759,-0.40847776250578144,Tainted Love,Soft Cell
0.00909,0.694,0.0772,-7.468,0.0513,0,-0.02202681206371685,0.2237766563826133,Just Can't Get Enough - 2006 Digital Remaster,Depeche Mode
0.00133,0.624,0.101,-6.253,0.0769,2,-1.235578157171592,0.17335595121911737,Falling Away from Me,Korn
0.0039,0.484,0.0876,-5.324,0.046,2,-2.1621939254630322,0.11933036668765093,Summer Madness,Kool & The Gang
0.0178,0.341,0.543,-3.078,0.0776,2,-4.40550677602429,0.026498189443443072,My Sharona,The Knack
0.000204,0.258,0.264,-4.621,0.0589,2,-2.8633976503704868,0.09277808842012326,Love Gun,KISS
0.000543,0.415,0.284,-5.361,0.0482,2,-2.1255301148832473,0.13544239886636428,Rock And Roll All Nite,KISS
0.00466,0.499,0.122,-9.101,0.0286,0,1.6103650822797564,0.299309898115534,In My Head,Jason Derulo
0.288,0.504,0.173,-6.19,0.0263,2,-1.2843469297393544,-0.1159931833861285,Blind,Korn
0.0572,0.72,0.0921,-6.318,0.0452,0,-1.1687363536248148,0.12381212557412367,The Climb,Miley Cyrus
0.000879,0.422,0.143,-4.35,0.0407,2,-3.134924710055707,0.07757580025046752,Alejandro,Lady Gaga
0.00341,0.469,0.144,-5.709,0.0301,2,-1.777704640395788,0.14102481869060357,New Willenium (The Black Dahlia),Lamb of God
0.00573,0.398,0.12,-4.081,0.043,2,-3.403125250160917,0.057419189201992085,Nippon,Lamb of God
0.0279,0.644,0.108,-4.296,0.0391,2,-3.189258800626266,0.05538369307952708,O.D.H.G.A.B.F.E.,Lamb of God
0.112,0.589,0.0596,-15.075,0.0332,1,7.582122052652586,0.47353284228346704,Quicksand,The Story So Far
0.302,0.565,0.125,-10.969,0.0448,1,3.4895651255030793,0.09483291461666342,England Skies,Shake Shake Go
0.369,0.533,0.131,-7.122,0.0278,0,-0.34970733951573396,-0.15438798548648563,Teenage Dream,Katy Perry
0.0658,0.729,0.0691,-4.164,0.035,2,-3.3198810757038237,0.012334182577203508,Confessional,Lamb of God
0.129,0.623,0.0954,-3.729,0.0371,2,-3.7506868228234973,-0.07380419142253486,Pariah,Lamb of God
0.00436,0.673,0.608,-11.997,0.0799,1,4.499908609698719,0.47937377140977494,Cherry Wine - Live,Hozier
0.973,0.478,0.108,-20.847,0.0505,3,13.388472731539473,-0.11248885286495275,Intro: Never Mind,BTS
0.727,0.648,0.127,-9.965,0.0623,0,2.5058266789215398,-0.3712967135734278,Payphone - Edit,Maroon 5
0.00171,0.449,0.0698,-5.594,0.0322,2,-1.8922370027618292,0.13115944921150519,The Subtle Arts of Murder and Persuasion,Lamb of God
0.381,0.67,0.101,-12.134,0.155,1,4.656013149664476,0.07607856497533873,"Build God, Then We'll Talk",Panic! At The Disco
0.00404,0.452,0.246,-3.294,0.0549,2,-4.19020841260202,0.033620642754177414,Terror and Hubris in the House of Frank Pollard,Lamb of God
0.626,0.668,0.0932,-5.135,0.0418,2,-2.323446827311388,-0.5002575863084745,The Black Dahlia,Lamb of God
0.73,0.67,0.1,-13.863,0.124,1,6.399394186143467,-0.19043588090954303,Bloom - Bonus Track,The Paper Kites
0.53,0.709,0.0976,-13.637,0.0386,1,6.1641419612210635,-0.002105622178941379,Boardwalks,Little May
0.146,0.851,0.0656,-12.201,0.0569,1,4.710793102531148,0.3167000705519486,Shaolin Monk Motherfunk,Hiatus Kaiyote
0.205,0.777,0.257,-12.623,0.0414,1,5.135015783123714,0.28798432496503845,English Town,Matchbox Twenty
0.96,0.61,0.106,-10.413,0.0818,1,2.9645405720558826,-0.5848737962532956,Our Song,Matchbox Twenty
0.991,0.53,0.392,-9.857,0.0322,0,2.410328257122895,-0.6259507829214209,Mark My Words,Justin Bieber
0.119,0.64,0.0864,-6.596,0.0706,0,-0.8875432395648201,0.07195587249893629,Stereo Hearts (feat. Adam Levine),Gym Class Heroes
0.263,0.537,0.102,-8.678,0.0929,0,1.1995637866155355,0.023737775983744696,Beautiful Girls,Sean Kingston
0.0996,0.715,0.224,-7.736,0.0502,0,0.24921236599595586,0.15771485474380253,Break Your Heart,Taio Cruz
0.019,0.739,0.227,-5.574,0.0413,2,-1.9142981389571194,0.13717164837302426,Black Label,Lamb of God
0.947,0.178,0.0905,-16.207,0.0356,3,8.75498504327341,-0.319953843798315,Tomorrow,BTS
0.418,0.598,0.0778,-12.167,0.037,1,4.691537500227581,0.03376881273590605,Houdini,Foster The People
0.0214,0.684,0.553,-9.583,0.0355,0,2.089598253790004,0.3444076651233261,Like A G6,Far East Movement
0.817,0.794,0.101,-10.459,0.0596,1,3.0023921520550974,-0.43306996219972266,High Road,Cults
0.0208,0.734,0.0932,-11.586,0.0329,1,4.091523719223244,0.40869230866104456,I Can Talk,Two Door Cinema Club
0.276,0.4,0.0965,-5.808,0.104,2,-1.6654899179046374,-0.13062891413180433,Communication Breakdown - Remaster,Led Zeppelin
0.711,0.54,0.261,-10.154,0.0519,1,2.694279405109276,-0.3418504832954641,It's Alright,Matt and Kim
0.00992,0.659,0.391,-4.69,0.036,2,-2.797649186565006,0.11264934046344642,Party Rock Anthem,LMFAO
0.215,0.401,0.292,-4.91,0.117,2,-2.5660348363187135,-0.0979823127028443,Ziggy Stardust - 2012 Remaster,David Bowie
0.435,0.461,0.124,-6.866,0.109,0,-0.6018589001335323,-0.2342748200905176,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
0.0491,0.667,0.0641,-9.339,0.0367,0,1.8490129988290838,0.2697097531513446,Summer Of '69,Bryan Adams
0.158,0.66,0.543,-9.597,0.03,0,2.1101910614834685,0.2072513010064155,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana
0.0601,0.559,0.1,-13.072,0.0424,1,5.579046117122896,0.4325524167845154,Talking Body,Tove Lo
0.0964,0.679,0.16,-5.963,0.0402,2,-1.521408496465806,0.07102548613733545,The Man Who Sold the World - 2015 Remaster,David Bowie
0.567,0.593,0.0954,-10.525,0.0256,1,3.058337069039342,-0.19105081290927026,Spitfire,The Prodigy
0.0197,0.587,0.199,-9.164,0.028,0,1.6730209987653153,0.29667100248680645,Wiggle (feat. Snoop Dogg),Jason Derulo
0.754,0.686,0.0573,-14.361,0.0342,1,6.898107627663749,-0.1948896635292979,April Showers,Proleter
0.183,0.425,0.112,-11.876,0.0379,1,4.391168783446955,0.24877090173050495,Wild Ones,Bahari
0.0101,0.469,0.321,-8.348,0.0749,0,0.8579427401733638,0.27217879373685544,It Girl,Jason Derulo
8.4e-05,0.38,0.342,-6.105,0.0405,2,-1.3823019142072042,0.17340752284882113,Modern Love - 1999 Remaster,David Bowie
0.00843,0.575,0.1,-4.685,0.0317,2,-2.8010135166930534,0.08933938431594886,Space Oddity - 2015 Remaster,David Bowie
0.482,0.641,0.101,-7.64,0.23,0,0.1719161569760855,-0.23602882074201612,I Want You Back,The Jackson 5
0.263,0.758,0.062,-6.099,0.247,2,-1.3783894448627603,-0.08800007628846204,To Walk the Infernal Fields - Studio,Darkthrone
0.936,0.581,0.305,-9.091,0.0381,0,1.6425134794829688,-0.611160754205651,Lego House,Ed Sheeran
0.00437,0.638,0.331,-6.294,0.0385,0,-1.1953430735762434,0.18858027671415586,Perfect,One Direction
0.000269,0.385,0.108,-2.533,0.233,2,-4.949771493943692,-0.00793693207565288,Norway In September,Darkthrone
0.00872,0.638,0.173,-5.767,0.0294,2,-1.7209784205198244,0.14796967091649563,Black Prophecies,Dark Angel
0.708,0.511,0.105,-14.667,0.161,1,7.202663058879053,-0.1366097403131124,We Intertwined,The Hush Sound
0.255,0.81,0.0895,-8.882,0.0526,0,1.400874794813882,0.051677721798319066,TiK ToK,Kesha
0.00018,0.499,0.299,-7.079,0.0361,0,-0.4101936965950386,0.22128525441863414,Hot N Cold,Katy Perry
0.92,0.212,0.116,-16.813,0.05,3,9.358658048629614,-0.2609453684043726,Get Dripped (feat. Playboi Carti),Lil Yachty
0.0876,0.43,0.121,-7.176,0.0375,0,-0.3080498473228312,0.12313516002795427,Love Me Now,John Legend
0.00387,0.684,0.0592,-5.564,0.0393,2,-1.923960787154852,0.13731728757581504,Turn Me On (feat. Nicki Minaj),David Guetta
0.0138,0.685,0.272,-5.988,0.0301,2,-1.5007156002694568,0.16247725201948138,Little Girl,Death From Above 1979
0.115,0.496,0.108,-10.602,0.0464,1,3.114865649491793,0.2594207091827619,The Way I Am,Ingrid Michaelson
0.0248,0.661,0.935,-5.67,0.0259,2,-1.8199672558955906,0.1827545004624628,The Ultra-Violence,Death Angel
0.155,0.641,0.078,-7.945,0.0293,0,0.4616973975172993,0.09835315963733891,Since U Been Gone,Kelly Clarkson
